Month,State,Total Crimes,Clearances,Prosecuted %,Crime(Per 100k),Prosecutions(Per 100k),Total Pop,Partic Pop,Pop Coverage,Crime
2007-03-01,CT,319,92,0.29,9.11,2.63,3502309,3502309,100.0,robbery
2007-04-01,CT,342,75,0.22,9.76,2.14,3502309,3502309,100.0,robbery
2007-05-01,CT,393,95,0.24,11.22,2.71,3502309,3502309,100.0,robbery
2007-06-01,CT,361,100,0.28,10.31,2.86,3502309,3502309,100.0,robbery
2007-07-01,CT,355,85,0.24,10.14,2.43,3502309,3502309,100.0,robbery
2007-08-01,CT,343,88,0.26,9.79,2.51,3502309,3502309,100.0,robbery
2007-09-01,CT,381,89,0.23,10.88,2.54,3502309,3502309,100.0,robbery
2007-10-01,CT,400,122,0.3,11.42,3.48,3502309,3502309,100.0,robbery
2007-11-01,CT,414,85,0.21,11.82,2.43,3502309,3502309,100.0,robbery
2007-12-01,CT,338,90,0.27,9.65,2.57,3502309,3502309,100.0,robbery
2008-01-01,CT,371,90,0.24,10.6,2.57,3501252,3501252,100.0,robbery
2008-02-01,CT,248,80,0.32,7.08,2.28,3501252,3501252,100.0,robbery
2008-03-01,CT,319,91,0.29,9.11,2.6,3501252,3501252,100.0,robbery
2008-04-01,CT,307,71,0.23,8.77,2.03,3501252,3501252,100.0,robbery
2008-05-01,CT,307,81,0.26,8.77,2.31,3501252,3501252,100.0,robbery
2008-06-01,CT,305,91,0.3,8.71,2.6,3501252,3501252,100.0,robbery
2008-07-01,CT,314,102,0.32,8.97,2.91,3501252,3501252,100.0,robbery
2008-08-01,CT,386,89,0.23,11.02,2.54,3501252,3501252,100.0,robbery
2008-09-01,CT,391,103,0.26,11.17,2.94,3501252,3501252,100.0,robbery
2008-10-01,CT,373,111,0.3,10.65,3.17,3501252,3501252,100.0,robbery
2008-11-01,CT,388,103,0.27,11.08,2.94,3501252,3501252,100.0,robbery
2008-12-01,CT,334,102,0.31,9.54,2.91,3501252,3501252,100.0,robbery
2009-01-01,CT,301,98,0.33,8.56,2.79,3518288,3518288,100.0,robbery
2009-02-01,CT,258,92,0.36,7.33,2.61,3518288,3518288,100.0,robbery
2009-03-01,CT,286,86,0.3,8.13,2.44,3518288,3518288,100.0,robbery
2009-04-01,CT,321,92,0.29,9.12,2.61,3518288,3518288,100.0,robbery
2009-05-01,CT,312,87,0.28,8.87,2.47,3518288,3518288,100.0,robbery
2009-06-01,CT,345,83,0.24,9.81,2.36,3518288,3518288,100.0,robbery
2009-07-01,CT,351,97,0.28,9.98,2.76,3518288,3518288,100.0,robbery
2009-08-01,CT,370,96,0.26,10.52,2.73,3518288,3518288,100.0,robbery
2009-09-01,CT,328,100,0.3,9.32,2.84,3518288,3518288,100.0,robbery
2009-10-01,CT,402,98,0.24,11.43,2.79,3518288,3518288,100.0,robbery
2009-11-01,CT,367,82,0.22,10.43,2.33,3518288,3518288,100.0,robbery
2009-12-01,CT,359,102,0.28,10.2,2.9,3518288,3518288,100.0,robbery
2010-01-01,CT,320,98,0.31,8.95,2.74,3574097,3574097,100.0,robbery
2010-02-01,CT,217,75,0.35,6.07,2.1,3574097,3574097,100.0,robbery
2010-03-01,CT,280,96,0.34,7.83,2.69,3574097,3574097,100.0,robbery
2010-04-01,CT,224,77,0.34,6.27,2.15,3574097,3574097,100.0,robbery
2010-05-01,CT,317,88,0.28,8.87,2.46,3574097,3574097,100.0,robbery
2010-06-01,CT,258,90,0.35,7.22,2.52,3574097,3574097,100.0,robbery
2010-07-01,CT,316,100,0.32,8.84,2.8,3574097,3574097,100.0,robbery
2010-08-01,CT,372,84,0.23,10.41,2.35,3574097,3574097,100.0,robbery
2010-09-01,CT,335,105,0.31,9.37,2.94,3574097,3574097,100.0,robbery
2010-10-01,CT,299,100,0.33,8.37,2.8,3574097,3574097,100.0,robbery
2010-11-01,CT,305,100,0.33,8.53,2.8,3574097,3574097,100.0,robbery
2010-12-01,CT,310,80,0.26,8.67,2.24,3574097,3574097,100.0,robbery
2011-01-01,CT,282,92,0.33,7.88,2.57,3580709,3580709,100.0,robbery
2011-02-01,CT,204,99,0.49,5.7,2.76,3580709,3580709,100.0,robbery
2011-03-01,CT,277,80,0.29,7.74,2.23,3580709,3580709,100.0,robbery
2011-04-01,CT,264,87,0.33,7.37,2.43,3580709,3580709,100.0,robbery
2011-05-01,CT,333,102,0.31,9.3,2.85,3580709,3580709,100.0,robbery
2011-06-01,CT,316,99,0.31,8.83,2.76,3580709,3580709,100.0,robbery
2011-07-01,CT,345,81,0.23,9.63,2.26,3580709,3580709,100.0,robbery
2011-08-01,CT,332,99,0.3,9.27,2.76,3580709,3580709,100.0,robbery
2011-09-01,CT,337,85,0.25,9.41,2.37,3580709,3580709,100.0,robbery
2011-10-01,CT,337,103,0.31,9.41,2.88,3580709,3580709,100.0,robbery
2011-11-01,CT,305,88,0.29,8.52,2.46,3580709,3580709,100.0,robbery
2011-12-01,CT,357,88,0.25,9.97,2.46,3580709,3580709,100.0,robbery
2012-01-01,CT,290,116,0.4,8.08,3.23,3590347,3590347,100.0,robbery
2012-02-01,CT,226,76,0.34,6.29,2.12,3590347,3590347,100.0,robbery
2012-03-01,CT,271,84,0.31,7.55,2.34,3590347,3590347,100.0,robbery
2012-04-01,CT,295,72,0.24,8.22,2.01,3590347,3590347,100.0,robbery
2012-05-01,CT,322,90,0.28,8.97,2.51,3590347,3590347,100.0,robbery
2012-06-01,CT,275,93,0.34,7.66,2.59,3590347,3590347,100.0,robbery
2012-07-01,CT,280,81,0.29,7.8,2.26,3590347,3590347,100.0,robbery
2012-08-01,CT,345,103,0.3,9.61,2.87,3590347,3590347,100.0,robbery
2012-09-01,CT,347,88,0.25,9.66,2.45,3590347,3590347,100.0,robbery
2012-10-01,CT,387,105,0.27,10.78,2.92,3590347,3590347,100.0,robbery
2012-11-01,CT,338,64,0.19,9.41,1.78,3590347,3590347,100.0,robbery
2012-12-01,CT,333,87,0.26,9.27,2.42,3590347,3590347,100.0,robbery
2013-01-01,CT,396,120,0.3,11.01,3.34,3596080,3596080,100.0,robbery
2013-02-01,CT,202,72,0.36,5.62,2.0,3596080,3596080,100.0,robbery
2013-03-01,CT,265,92,0.35,7.37,2.56,3596080,3596080,100.0,robbery
2013-04-01,CT,253,100,0.4,7.04,2.78,3596080,3596080,100.0,robbery
2013-05-01,CT,299,88,0.29,8.31,2.45,3596080,3596080,100.0,robbery
2013-06-01,CT,275,90,0.33,7.65,2.5,3596080,3596080,100.0,robbery
2013-07-01,CT,306,87,0.28,8.51,2.42,3596080,3596080,100.0,robbery
2013-08-01,CT,324,87,0.27,9.01,2.42,3596080,3596080,100.0,robbery
2013-09-01,CT,324,90,0.28,9.01,2.5,3596080,3596080,100.0,robbery
2013-10-01,CT,327,90,0.28,9.09,2.5,3596080,3596080,100.0,robbery
2013-11-01,CT,287,73,0.25,7.98,2.03,3596080,3596080,100.0,robbery
2013-12-01,CT,293,85,0.29,8.15,2.36,3596080,3596080,100.0,robbery
2014-01-01,CT,276,93,0.34,7.67,2.59,3596677,3596677,100.0,robbery
2014-02-01,CT,170,53,0.31,4.73,1.47,3596677,3596677,100.0,robbery
2014-03-01,CT,214,87,0.41,5.95,2.42,3596677,3596677,100.0,robbery
2014-04-01,CT,260,73,0.28,7.23,2.03,3596677,3596677,100.0,robbery
2014-05-01,CT,285,74,0.26,7.92,2.06,3596677,3596677,100.0,robbery
2014-06-01,CT,258,79,0.31,7.17,2.2,3596677,3596677,100.0,robbery
2014-07-01,CT,315,104,0.33,8.76,2.89,3596677,3596677,100.0,robbery
2014-08-01,CT,291,87,0.3,8.09,2.42,3596677,3596677,100.0,robbery
2014-09-01,CT,265,72,0.27,7.37,2.0,3596677,3596677,100.0,robbery
2014-10-01,CT,298,85,0.29,8.29,2.36,3596677,3596677,100.0,robbery
2014-11-01,CT,285,78,0.27,7.92,2.17,3596677,3596677,100.0,robbery
2014-12-01,CT,255,76,0.3,7.09,2.11,3596677,3596677,100.0,robbery
2015-01-01,CT,246,76,0.31,6.85,2.12,3590886,3590886,100.0,robbery
2015-02-01,CT,198,76,0.38,5.51,2.12,3590886,3590886,100.0,robbery
2015-03-01,CT,203,83,0.41,5.65,2.31,3590886,3590886,100.0,robbery
2015-04-01,CT,222,72,0.32,6.18,2.01,3590886,3590886,100.0,robbery
2015-05-01,CT,250,78,0.31,6.96,2.17,3590886,3590886,100.0,robbery
2015-06-01,CT,273,72,0.26,7.6,2.01,3590886,3590886,100.0,robbery
2015-07-01,CT,272,85,0.31,7.57,2.37,3590886,3590886,100.0,robbery
2015-08-01,CT,284,67,0.24,7.91,1.87,3590886,3590886,100.0,robbery
2015-09-01,CT,245,84,0.34,6.82,2.34,3590886,3590886,100.0,robbery
2015-10-01,CT,237,67,0.28,6.6,1.87,3590886,3590886,100.0,robbery
2015-11-01,CT,244,64,0.26,6.79,1.78,3590886,3590886,100.0,robbery
2015-12-01,CT,251,84,0.33,6.99,2.34,3590886,3590886,100.0,robbery
2016-01-01,CT,233,76,0.33,6.54,2.13,3576452,3561431,99.58,robbery
2016-02-01,CT,188,74,0.39,5.26,2.07,3576452,3576452,100.0,robbery
2016-03-01,CT,219,74,0.34,6.12,2.07,3576452,3576452,100.0,robbery
2016-04-01,CT,208,62,0.3,5.82,1.73,3576452,3576452,100.0,robbery
2016-05-01,CT,184,54,0.29,5.14,1.51,3576452,3576452,100.0,robbery
2016-06-01,CT,221,63,0.29,6.18,1.76,3576452,3576452,100.0,robbery
2016-07-01,CT,235,65,0.28,6.57,1.82,3576452,3576452,100.0,robbery
2016-08-01,CT,252,66,0.26,7.05,1.85,3576452,3576452,100.0,robbery
2016-09-01,CT,231,66,0.29,6.46,1.85,3576452,3576452,100.0,robbery
2016-10-01,CT,241,74,0.31,6.74,2.07,3576452,3576452,100.0,robbery
2016-11-01,CT,234,64,0.27,6.54,1.79,3576452,3576452,100.0,robbery
2016-12-01,CT,265,71,0.27,7.41,1.99,3576452,3576452,100.0,robbery
2017-01-01,CT,270,76,0.28,7.56,2.13,3588184,3569335,99.47,robbery
2017-02-01,CT,157,79,0.5,4.4,2.21,3588184,3569335,99.47,robbery
2017-03-01,CT,182,71,0.39,5.1,1.99,3588184,3569335,99.47,robbery
2017-04-01,CT,216,69,0.32,6.05,1.93,3588184,3569335,99.47,robbery
2017-05-01,CT,210,51,0.24,5.88,1.43,3588184,3569335,99.47,robbery
2017-06-01,CT,208,61,0.29,5.83,1.71,3588184,3569335,99.47,robbery
2017-07-01,CT,220,63,0.29,6.13,1.76,3588184,3588184,100.0,robbery
2017-08-01,CT,234,76,0.32,6.52,2.12,3588184,3588184,100.0,robbery
2017-09-01,CT,265,73,0.28,7.39,2.03,3588184,3588184,100.0,robbery
2017-10-01,CT,315,70,0.22,8.78,1.95,3588184,3588184,100.0,robbery
2017-11-01,CT,272,78,0.29,7.58,2.17,3588184,3588184,100.0,robbery
2017-12-01,CT,265,85,0.32,7.39,2.37,3588184,3588184,100.0,robbery
2018-01-01,CT,215,76,0.35,6.02,2.13,3572665,3572665,100.0,robbery
2018-02-01,CT,153,85,0.56,4.28,2.38,3572665,3572665,100.0,robbery
2018-03-01,CT,168,69,0.41,4.7,1.93,3572665,3572665,100.0,robbery
2018-04-01,CT,159,67,0.42,4.45,1.88,3572665,3572665,100.0,robbery
2018-05-01,CT,174,62,0.36,4.87,1.74,3572665,3572665,100.0,robbery
2018-06-01,CT,182,58,0.32,5.09,1.62,3572665,3572665,100.0,robbery
2018-07-01,CT,198,54,0.27,5.54,1.51,3572665,3572665,100.0,robbery
2018-08-01,CT,175,62,0.35,4.9,1.74,3572665,3572665,100.0,robbery
2018-09-01,CT,184,44,0.24,5.15,1.23,3572665,3572665,100.0,robbery
2018-10-01,CT,202,75,0.37,5.65,2.1,3572665,3572665,100.0,robbery
2018-11-01,CT,192,48,0.25,5.37,1.34,3572665,3572665,100.0,robbery
2018-12-01,CT,204,36,0.18,5.71,1.01,3572665,3572665,100.0,robbery
2019-01-01,CT,169,69,0.41,4.74,1.94,3565287,3565287,100.0,robbery
2019-02-01,CT,96,51,0.53,2.69,1.43,3565287,3565287,100.0,robbery
2019-03-01,CT,108,50,0.46,3.03,1.4,3565287,3565287,100.0,robbery
2019-04-01,CT,132,34,0.26,3.7,0.95,3565287,3565287,100.0,robbery
2019-05-01,CT,167,46,0.28,4.68,1.29,3565287,3565287,100.0,robbery
2019-06-01,CT,163,43,0.26,4.57,1.21,3565287,3565287,100.0,robbery
2019-07-01,CT,167,60,0.36,4.68,1.68,3565287,3565287,100.0,robbery
2019-08-01,CT,202,59,0.29,5.67,1.65,3565287,3565287,100.0,robbery
2019-09-01,CT,179,52,0.29,5.02,1.46,3565287,3565287,100.0,robbery
2019-10-01,CT,212,53,0.25,5.95,1.49,3565287,3565287,100.0,robbery
2019-11-01,CT,158,45,0.28,4.43,1.26,3565287,3565287,100.0,robbery
2019-12-01,CT,190,42,0.22,5.33,1.18,3565287,3565287,100.0,robbery
2020-01-01,CT,231,51,0.22,6.49,1.43,3557006,3557006,100.0,robbery
2020-02-01,CT,162,49,0.3,4.55,1.38,3557006,3557006,100.0,robbery
2020-03-01,CT,119,45,0.38,3.35,1.27,3557006,3557006,100.0,robbery
2020-04-01,CT,119,34,0.29,3.35,0.96,3557006,3557006,100.0,robbery
2020-05-01,CT,116,28,0.24,3.26,0.79,3557006,3557006,100.0,robbery
2020-06-01,CT,162,43,0.27,4.55,1.21,3557006,3557006,100.0,robbery
2020-07-01,CT,127,40,0.31,3.57,1.12,3557006,3557006,100.0,robbery
2020-08-01,CT,214,34,0.16,6.02,0.96,3557006,3557006,100.0,robbery
2020-09-01,CT,197,56,0.28,5.54,1.57,3557006,3557006,100.0,robbery
2020-10-01,CT,230,57,0.25,6.47,1.6,3557006,3557006,100.0,robbery
2020-11-01,CT,177,46,0.26,4.98,1.29,3557006,3557006,100.0,robbery
2020-12-01,CT,216,42,0.19,6.07,1.18,3557006,3557006,100.0,robbery
2021-01-01,CT,175,40,0.23,4.85,1.11,3605597,3605597,100.0,robbery
2021-02-01,CT,154,41,0.27,4.27,1.14,3605597,3605597,100.0,robbery
2021-03-01,CT,130,40,0.31,3.61,1.11,3605597,3605597,100.0,robbery
2021-04-01,CT,127,31,0.24,3.52,0.86,3605597,3605597,100.0,robbery
2021-05-01,CT,168,30,0.18,4.66,0.83,3605597,3605597,100.0,robbery
2021-06-01,CT,132,25,0.19,3.66,0.69,3605597,3605597,100.0,robbery
2021-07-01,CT,169,45,0.27,4.69,1.25,3605597,3605597,100.0,robbery
2021-08-01,CT,180,36,0.2,4.99,1.0,3605597,3605597,100.0,robbery
2021-09-01,CT,182,45,0.25,5.05,1.25,3605597,3605597,100.0,robbery
2021-10-01,CT,204,41,0.2,5.66,1.14,3605597,3605597,100.0,robbery
2021-11-01,CT,181,48,0.27,5.02,1.33,3605597,3605597,100.0,robbery
2021-12-01,CT,175,29,0.17,4.85,0.8,3605597,3605597,100.0,robbery
2022-01-01,CT,162,39,0.24,4.47,1.08,3626205,3626205,100.0,robbery
2022-02-01,CT,130,36,0.28,3.59,0.99,3626205,3626205,100.0,robbery
2022-03-01,CT,132,50,0.38,3.66,1.38,3626205,3611234,99.59,robbery
2022-04-01,CT,96,34,0.35,2.66,0.94,3626205,3611234,99.59,robbery
2022-05-01,CT,137,40,0.29,3.79,1.11,3626205,3611234,99.59,robbery
2022-06-01,CT,135,48,0.36,3.74,1.33,3626205,3611234,99.59,robbery
2022-07-01,CT,172,37,0.22,4.74,1.02,3626205,3626205,100.0,robbery
2022-08-01,CT,134,36,0.27,3.7,0.99,3626205,3626205,100.0,robbery
2022-09-01,CT,175,45,0.26,4.83,1.24,3626205,3626205,100.0,robbery
2022-10-01,CT,143,34,0.24,3.94,0.94,3626205,3626205,100.0,robbery
2022-11-01,CT,117,31,0.26,3.23,0.85,3626205,3626205,100.0,robbery
2022-12-01,CT,123,33,0.27,3.39,0.91,3626205,3626205,100.0,robbery
2023-01-01,CT,163,40,0.25,4.51,1.11,3617176,3617176,100.0,robbery
2023-02-01,CT,126,40,0.32,3.5,1.11,3617176,3599378,99.51,robbery
2023-03-01,CT,114,36,0.32,3.15,1.0,3617176,3617176,100.0,robbery
2023-04-01,CT,106,34,0.32,2.93,0.94,3617176,3617176,100.0,robbery
2023-05-01,CT,145,30,0.21,4.01,0.83,3617176,3617176,100.0,robbery
2023-06-01,CT,158,40,0.25,4.37,1.11,3617176,3617176,100.0,robbery
2023-07-01,CT,150,46,0.31,4.15,1.27,3617176,3617176,100.0,robbery
2023-08-01,CT,139,41,0.29,3.84,1.13,3617176,3617176,100.0,robbery
2023-09-01,CT,115,40,0.35,3.18,1.11,3617176,3617176,100.0,robbery
2023-10-01,CT,116,35,0.3,3.21,0.97,3617176,3617176,100.0,robbery
2023-11-01,CT,121,28,0.23,3.35,0.77,3617176,3617176,100.0,robbery
2023-12-01,CT,114,36,0.32,3.15,1.0,3617176,3617176,100.0,robbery
2000-01-01,DC,320,39,0.12,55.94,6.82,572059,572059,100.0,robbery
2000-02-01,DC,223,42,0.19,38.98,7.34,572059,572059,100.0,robbery
2000-03-01,DC,209,28,0.13,36.53,4.89,572059,572059,100.0,robbery
2000-04-01,DC,273,30,0.11,47.72,5.24,572059,572059,100.0,robbery
2000-05-01,DC,266,29,0.11,46.5,5.07,572059,572059,100.0,robbery
2000-06-01,DC,283,20,0.07,49.47,3.5,572059,572059,100.0,robbery
2000-07-01,DC,248,32,0.13,43.35,5.59,572059,572059,100.0,robbery
2000-08-01,DC,348,39,0.11,60.83,6.82,572059,572059,100.0,robbery
2000-09-01,DC,286,38,0.13,49.99,6.64,572059,572059,100.0,robbery
2000-10-01,DC,357,29,0.08,62.41,5.07,572059,572059,100.0,robbery
2000-11-01,DC,388,31,0.08,67.83,5.42,572059,572059,100.0,robbery
2000-12-01,DC,352,19,0.05,61.53,3.32,572059,572059,100.0,robbery
2001-01-01,DC,362,25,0.07,63.31,4.37,571822,571822,100.0,robbery
2001-02-01,DC,298,48,0.16,52.11,8.39,571822,571822,100.0,robbery
2001-03-01,DC,332,68,0.2,58.06,11.89,571822,571822,100.0,robbery
2001-04-01,DC,259,19,0.07,45.29,3.32,571822,571822,100.0,robbery
2001-05-01,DC,259,31,0.12,45.29,5.42,571822,571822,100.0,robbery
2001-06-01,DC,248,46,0.19,43.37,8.04,571822,571822,100.0,robbery
2001-07-01,DC,313,28,0.09,54.74,4.9,571822,571822,100.0,robbery
2001-08-01,DC,319,41,0.13,55.79,7.17,571822,571822,100.0,robbery
2001-09-01,DC,366,34,0.09,64.01,5.95,571822,571822,100.0,robbery
2001-10-01,DC,369,37,0.1,64.53,6.47,571822,571822,100.0,robbery
2001-11-01,DC,351,22,0.06,61.38,3.85,571822,571822,100.0,robbery
2001-12-01,DC,415,37,0.09,72.58,6.47,571822,571822,100.0,robbery
2002-01-01,DC,365,32,0.09,63.93,5.61,570898,570898,100.0,robbery
2002-02-01,DC,275,38,0.14,48.17,6.66,570898,570898,100.0,robbery
2002-03-01,DC,338,31,0.09,59.2,5.43,570898,570898,100.0,robbery
2002-04-01,DC,312,32,0.1,54.65,5.61,570898,570898,100.0,robbery
2002-05-01,DC,268,36,0.13,46.94,6.31,570898,570898,100.0,robbery
2002-06-01,DC,251,29,0.12,43.97,5.08,570898,570898,100.0,robbery
2002-07-01,DC,313,32,0.1,54.83,5.61,570898,570898,100.0,robbery
2002-08-01,DC,280,30,0.11,49.05,5.25,570898,570898,100.0,robbery
2002-09-01,DC,363,31,0.09,63.58,5.43,570898,570898,100.0,robbery
2002-10-01,DC,346,33,0.1,60.61,5.78,570898,570898,100.0,robbery
2002-11-01,DC,383,24,0.06,67.09,4.2,570898,570898,100.0,robbery
2002-12-01,DC,340,29,0.09,59.56,5.08,570898,570898,100.0,robbery
2003-01-01,DC,387,32,0.08,68.69,5.68,563384,563384,100.0,robbery
2003-02-01,DC,337,29,0.09,59.82,5.15,563384,563384,100.0,robbery
2003-03-01,DC,307,48,0.16,54.49,8.52,563384,563384,100.0,robbery
2003-04-01,DC,335,36,0.11,59.46,6.39,563384,563384,100.0,robbery
2003-05-01,DC,336,52,0.15,59.64,9.23,563384,563384,100.0,robbery
2003-06-01,DC,292,48,0.16,51.83,8.52,563384,563384,100.0,robbery
2003-07-01,DC,359,39,0.11,63.72,6.92,563384,563384,100.0,robbery
2003-08-01,DC,299,37,0.12,53.07,6.57,563384,563384,100.0,robbery
2003-09-01,DC,304,50,0.16,53.96,8.87,563384,563384,100.0,robbery
2003-10-01,DC,296,45,0.15,52.54,7.99,563384,563384,100.0,robbery
2003-11-01,DC,310,46,0.15,55.02,8.16,563384,563384,100.0,robbery
2003-12-01,DC,379,29,0.08,67.27,5.15,563384,563384,100.0,robbery
2004-01-01,DC,387,36,0.09,69.92,6.5,553523,553523,100.0,robbery
2004-02-01,DC,224,45,0.2,40.47,8.13,553523,553523,100.0,robbery
2004-03-01,DC,258,29,0.11,46.61,5.24,553523,553523,100.0,robbery
2004-04-01,DC,265,35,0.13,47.88,6.32,553523,553523,100.0,robbery
2004-05-01,DC,237,27,0.11,42.82,4.88,553523,553523,100.0,robbery
2004-06-01,DC,266,32,0.12,48.06,5.78,553523,553523,100.0,robbery
2004-07-01,DC,249,30,0.12,44.98,5.42,553523,553523,100.0,robbery
2004-08-01,DC,219,36,0.16,39.56,6.5,553523,553523,100.0,robbery
2004-09-01,DC,230,37,0.16,41.55,6.68,553523,553523,100.0,robbery
2004-10-01,DC,282,27,0.1,50.95,4.88,553523,553523,100.0,robbery
2004-11-01,DC,270,37,0.14,48.78,6.68,553523,553523,100.0,robbery
2004-12-01,DC,315,29,0.09,56.91,5.24,553523,553523,100.0,robbery
2005-01-01,DC,311,27,0.09,56.49,4.9,550521,550521,100.0,robbery
2005-02-01,DC,193,29,0.15,35.06,5.27,550521,550521,100.0,robbery
2005-03-01,DC,262,40,0.15,47.59,7.27,550521,550521,100.0,robbery
2005-04-01,DC,218,37,0.17,39.6,6.72,550521,550521,100.0,robbery
2005-05-01,DC,270,31,0.11,49.04,5.63,550521,550521,100.0,robbery
2005-06-01,DC,262,32,0.12,47.59,5.81,550521,550521,100.0,robbery
2005-07-01,DC,339,38,0.11,61.58,6.9,550521,550521,100.0,robbery
2005-08-01,DC,371,48,0.13,67.39,8.72,550521,550521,100.0,robbery
2005-09-01,DC,336,46,0.14,61.03,8.36,550521,550521,100.0,robbery
2005-10-01,DC,466,42,0.09,84.65,7.63,550521,550521,100.0,robbery
2005-11-01,DC,302,45,0.15,54.86,8.17,550521,550521,100.0,robbery
2005-12-01,DC,370,143,0.39,67.21,25.98,550521,550521,100.0,robbery
2006-01-01,DC,260,52,0.2,44.71,8.94,581530,581530,100.0,robbery
2006-02-01,DC,241,50,0.21,41.44,8.6,581530,581530,100.0,robbery
2006-03-01,DC,339,57,0.17,58.29,9.8,581530,581530,100.0,robbery
2006-04-01,DC,304,50,0.16,52.28,8.6,581530,581530,100.0,robbery
2006-05-01,DC,358,42,0.12,61.56,7.22,581530,581530,100.0,robbery
2006-06-01,DC,377,55,0.15,64.83,9.46,581530,581530,100.0,robbery
2006-07-01,DC,375,61,0.16,64.49,10.49,581530,581530,100.0,robbery
2006-08-01,DC,313,60,0.19,53.82,10.32,581530,581530,100.0,robbery
2006-09-01,DC,278,58,0.21,47.8,9.97,581530,581530,100.0,robbery
2006-10-01,DC,247,40,0.16,42.47,6.88,581530,581530,100.0,robbery
2006-11-01,DC,307,30,0.1,52.79,5.16,581530,581530,100.0,robbery
2006-12-01,DC,430,67,0.16,73.94,11.52,581530,581530,100.0,robbery
2007-01-01,DC,370,57,0.15,62.89,9.69,588292,588292,100.0,robbery
2007-02-01,DC,218,54,0.25,37.06,9.18,588292,588292,100.0,robbery
2007-03-01,DC,258,61,0.24,43.86,10.37,588292,588292,100.0,robbery
2007-04-01,DC,321,58,0.18,54.56,9.86,588292,588292,100.0,robbery
2007-05-01,DC,358,81,0.23,60.85,13.77,588292,588292,100.0,robbery
2007-06-01,DC,339,66,0.19,57.62,11.22,588292,588292,100.0,robbery
2007-07-01,DC,404,73,0.18,68.67,12.41,588292,588292,100.0,robbery
2007-08-01,DC,389,54,0.14,66.12,9.18,588292,588292,100.0,robbery
2007-09-01,DC,370,66,0.18,62.89,11.22,588292,588292,100.0,robbery
2007-10-01,DC,426,51,0.12,72.41,8.67,588292,588292,100.0,robbery
2007-11-01,DC,411,55,0.13,69.86,9.35,588292,588292,100.0,robbery
2007-12-01,DC,401,65,0.16,68.16,11.05,588292,588292,100.0,robbery
2008-01-01,DC,391,55,0.14,66.07,9.29,591833,591833,100.0,robbery
2008-02-01,DC,270,57,0.21,45.62,9.63,591833,591833,100.0,robbery
2008-03-01,DC,317,49,0.15,53.56,8.28,591833,591833,100.0,robbery
2008-04-01,DC,378,60,0.16,63.87,10.14,591833,591833,100.0,robbery
2008-05-01,DC,362,77,0.21,61.17,13.01,591833,591833,100.0,robbery
2008-06-01,DC,365,66,0.18,61.67,11.15,591833,591833,100.0,robbery
2008-07-01,DC,403,61,0.15,68.09,10.31,591833,591833,100.0,robbery
2008-08-01,DC,343,65,0.19,57.96,10.98,591833,591833,100.0,robbery
2008-09-01,DC,418,58,0.14,70.63,9.8,591833,591833,100.0,robbery
2008-10-01,DC,448,61,0.14,75.7,10.31,591833,591833,100.0,robbery
2008-11-01,DC,390,48,0.12,65.9,8.11,591833,591833,100.0,robbery
2008-12-01,DC,345,40,0.12,58.29,6.76,591833,591833,100.0,robbery
2009-01-01,DC,370,50,0.14,61.7,8.34,599657,599657,100.0,robbery
2009-02-01,DC,329,47,0.14,54.86,7.84,599657,599657,100.0,robbery
2009-03-01,DC,330,64,0.19,55.03,10.67,599657,599657,100.0,robbery
2009-04-01,DC,374,62,0.17,62.37,10.34,599657,599657,100.0,robbery
2009-05-01,DC,406,56,0.14,67.71,9.34,599657,599657,100.0,robbery
2009-06-01,DC,356,78,0.22,59.37,13.01,599657,599657,100.0,robbery
2009-07-01,DC,387,62,0.16,64.54,10.34,599657,599657,100.0,robbery
2009-08-01,DC,387,59,0.15,64.54,9.84,599657,599657,100.0,robbery
2009-09-01,DC,426,60,0.14,71.04,10.01,599657,599657,100.0,robbery
2009-10-01,DC,435,59,0.14,72.54,9.84,599657,599657,100.0,robbery
2009-11-01,DC,325,57,0.18,54.2,9.51,599657,599657,100.0,robbery
2009-12-01,DC,279,52,0.19,46.53,8.67,599657,599657,100.0,robbery
2010-01-01,DC,338,54,0.16,56.17,8.97,601723,601723,100.0,robbery
2010-02-01,DC,202,31,0.15,33.57,5.15,601723,601723,100.0,robbery
2010-03-01,DC,331,72,0.22,55.01,11.97,601723,601723,100.0,robbery
2010-04-01,DC,344,72,0.21,57.17,11.97,601723,601723,100.0,robbery
2010-05-01,DC,425,91,0.21,70.63,15.12,601723,601723,100.0,robbery
2010-06-01,DC,402,95,0.24,66.81,15.79,601723,601723,100.0,robbery
2010-07-01,DC,426,79,0.19,70.8,13.13,601723,601723,100.0,robbery
2010-08-01,DC,343,67,0.2,57.0,11.13,601723,601723,100.0,robbery
2010-09-01,DC,398,63,0.16,66.14,10.47,601723,601723,100.0,robbery
2010-10-01,DC,384,82,0.21,63.82,13.63,601723,601723,100.0,robbery
2010-11-01,DC,378,63,0.17,62.82,10.47,601723,601723,100.0,robbery
2010-12-01,DC,354,67,0.19,58.83,11.13,601723,601723,100.0,robbery
2011-01-01,DC,288,77,0.27,46.6,12.46,617996,617996,100.0,robbery
2011-02-01,DC,255,59,0.23,41.26,9.55,617996,617996,100.0,robbery
2011-03-01,DC,332,74,0.22,53.72,11.97,617996,617996,100.0,robbery
2011-04-01,DC,297,61,0.21,48.06,9.87,617996,617996,100.0,robbery
