Month,State,Total Crimes,Clearances,Prosecuted %,Crime(Per 100k),Prosecutions(Per 100k),Total Pop,Partic Pop,Pop Coverage,Crime
2010-11-01,NC,15821,4601,0.29,180.11,52.38,9535483,8784196,92.12,larceny
2010-12-01,NC,13784,4309,0.31,160.84,50.28,9535483,8570003,89.87,larceny
2011-01-01,NC,14982,4726,0.32,159.68,50.37,9656401,9382704,97.17,larceny
2011-02-01,NC,13566,4202,0.31,144.6,44.79,9656401,9381981,97.16,larceny
2011-03-01,NC,16042,4939,0.31,171.2,52.71,9656401,9370063,97.03,larceny
2011-04-01,NC,16876,4706,0.28,180.11,50.22,9656401,9370063,97.03,larceny
2011-05-01,NC,18274,5183,0.28,195.03,55.32,9656401,9369862,97.03,larceny
2011-06-01,NC,17967,4904,0.27,191.75,52.34,9656401,9369817,97.03,larceny
2011-07-01,NC,19025,5009,0.26,203.08,53.47,9656401,9368275,97.02,larceny
2011-08-01,NC,18908,4945,0.26,201.86,52.79,9656401,9367110,97.0,larceny
2011-09-01,NC,18262,5074,0.28,195.07,54.2,9656401,9361841,96.95,larceny
2011-10-01,NC,18187,5319,0.29,194.39,56.85,9656401,9356109,96.89,larceny
2011-11-01,NC,18105,5132,0.28,193.42,54.83,9656401,9360409,96.93,larceny
2011-12-01,NC,17955,5678,0.32,191.91,60.69,9656401,9355803,96.89,larceny
2012-01-01,NC,16749,5495,0.33,174.25,57.17,9752073,9612280,98.57,larceny
2012-02-01,NC,14190,4800,0.34,147.82,50.0,9752073,9599264,98.43,larceny
2012-03-01,NC,16905,5343,0.32,176.04,55.64,9752073,9603031,98.47,larceny
2012-04-01,NC,17489,5201,0.3,182.13,54.16,9752073,9602348,98.46,larceny
2012-05-01,NC,19214,5689,0.3,200.16,59.26,9752073,9599334,98.43,larceny
2012-06-01,NC,18619,5564,0.3,193.9,57.94,9752073,9602440,98.47,larceny
2012-07-01,NC,18392,5223,0.28,191.63,54.42,9752073,9597748,98.42,larceny
2012-08-01,NC,18692,5416,0.29,194.7,56.41,9752073,9600504,98.45,larceny
2012-09-01,NC,17339,4946,0.29,181.46,51.76,9752073,9555100,97.98,larceny
2012-10-01,NC,17777,5682,0.32,186.18,59.51,9752073,9548222,97.91,larceny
2012-11-01,NC,16268,4925,0.3,171.26,51.85,9752073,9498763,97.4,larceny
2012-12-01,NC,15954,5119,0.32,168.75,54.14,9752073,9454356,96.95,larceny
2013-01-01,NC,15584,5311,0.34,160.68,54.76,9848060,9698912,98.49,larceny
2013-02-01,NC,12690,4476,0.35,131.06,46.23,9848060,9682645,98.32,larceny
2013-03-01,NC,13791,4617,0.33,143.35,47.99,9848060,9620825,97.69,larceny
2013-04-01,NC,15632,4896,0.31,164.36,51.48,9848060,9511062,96.58,larceny
2013-05-01,NC,17208,5282,0.31,182.79,56.11,9848060,9413899,95.59,larceny
2013-06-01,NC,16715,5277,0.32,175.82,55.51,9848060,9506881,96.54,larceny
2013-07-01,NC,16768,4954,0.3,177.41,52.41,9848060,9451690,95.98,larceny
2013-08-01,NC,17807,5222,0.29,189.07,55.44,9848060,9418427,95.64,larceny
2013-09-01,NC,16461,4901,0.3,176.7,52.61,9848060,9315935,94.6,larceny
2013-10-01,NC,17214,5572,0.32,183.48,59.39,9848060,9382031,95.27,larceny
2013-11-01,NC,15642,4808,0.31,167.07,51.35,9848060,9362484,95.07,larceny
2013-12-01,NC,16023,5384,0.34,172.19,57.86,9848060,9305638,94.49,larceny
2014-01-01,NC,14378,4942,0.34,148.1,50.91,9943964,9708010,97.63,larceny
2014-02-01,NC,12382,4334,0.35,127.3,44.56,9943964,9726879,97.82,larceny
2014-03-01,NC,14428,4622,0.32,148.71,47.64,9943964,9701877,97.57,larceny
2014-04-01,NC,15174,4970,0.33,157.11,51.46,9943964,9658307,97.13,larceny
2014-05-01,NC,16847,5034,0.3,174.43,52.12,9943964,9658507,97.13,larceny
2014-06-01,NC,15781,4919,0.31,171.24,53.38,9943964,9215842,92.68,larceny
2014-07-01,NC,16282,4879,0.3,176.77,52.97,9943964,9210931,92.63,larceny
2014-08-01,NC,16277,4853,0.3,176.56,52.64,9943964,9219134,92.71,larceny
2014-09-01,NC,15707,4740,0.3,170.57,51.48,9943964,9208308,92.6,larceny
2014-10-01,NC,16279,5032,0.31,176.93,54.69,9943964,9200660,92.53,larceny
2014-11-01,NC,14108,4258,0.3,154.64,46.67,9943964,9122849,91.74,larceny
2014-12-01,NC,14793,4773,0.32,163.03,52.6,9943964,9073542,91.25,larceny
2015-01-01,NC,13811,4554,0.33,146.91,48.44,10042802,9401004,93.61,larceny
2015-02-01,NC,9811,3763,0.38,104.39,40.04,10042802,9397982,93.58,larceny
2015-03-01,NC,13224,4261,0.32,141.28,45.52,10042802,9359834,93.2,larceny
2015-04-01,NC,14129,4407,0.31,151.83,47.36,10042802,9305677,92.66,larceny
2015-05-01,NC,14078,4001,0.28,152.1,43.23,10042802,9255973,92.17,larceny
2015-06-01,NC,13369,4210,0.31,147.19,46.35,10042802,9082909,90.44,larceny
2015-07-01,NC,15515,4676,0.3,170.96,51.53,10042802,9074962,90.36,larceny
2015-08-01,NC,15271,4487,0.29,168.74,49.58,10042802,9049957,90.11,larceny
2015-09-01,NC,14321,4324,0.3,160.71,48.52,10042802,8911229,88.73,larceny
2015-10-01,NC,14335,4356,0.3,161.97,49.22,10042802,8850519,88.13,larceny
2015-11-01,NC,13426,4205,0.31,157.1,49.2,10042802,8546239,85.1,larceny
2015-12-01,NC,13790,4412,0.32,161.77,51.76,10042802,8524464,84.88,larceny
2016-01-01,NC,13092,4409,0.34,140.89,47.45,10146788,9292282,91.58,larceny
2016-02-01,NC,12091,4258,0.35,129.39,45.57,10146788,9344830,92.1,larceny
2016-03-01,NC,13595,4268,0.31,145.58,45.7,10146788,9338826,92.04,larceny
2016-04-01,NC,13999,4314,0.31,150.13,46.26,10146788,9324758,91.9,larceny
2016-05-01,NC,15360,4600,0.3,166.27,49.79,10146788,9238216,91.05,larceny
2016-06-01,NC,15263,4524,0.3,164.03,48.62,10146788,9304880,91.7,larceny
2016-07-01,NC,14744,3827,0.26,160.14,41.57,10146788,9206863,90.74,larceny
2016-08-01,NC,14774,4037,0.27,162.23,44.33,10146788,9106553,89.75,larceny
2016-09-01,NC,14303,3763,0.26,158.47,41.69,10146788,9025539,88.95,larceny
2016-10-01,NC,14332,3701,0.26,159.14,41.1,10146788,9005839,88.76,larceny
2016-11-01,NC,13403,3712,0.28,149.05,41.28,10146788,8992296,88.62,larceny
2016-12-01,NC,12534,3618,0.29,142.07,41.01,10146788,8822579,86.95,larceny
2017-01-01,NC,14083,4506,0.32,147.1,47.07,10273419,9573705,93.19,larceny
2017-02-01,NC,11327,3559,0.31,123.37,38.76,10273419,9181461,89.37,larceny
2017-03-01,NC,12017,3790,0.32,127.75,40.29,10273419,9406715,91.56,larceny
2017-04-01,NC,12723,3623,0.28,136.01,38.73,10273419,9354354,91.05,larceny
2017-05-01,NC,13992,3905,0.28,151.31,42.23,10273419,9247025,90.01,larceny
2017-06-01,NC,14105,3953,0.28,154.23,43.22,10273419,9145374,89.02,larceny
2017-07-01,NC,14823,4077,0.28,164.26,45.18,10273419,9024031,87.84,larceny
2017-08-01,NC,15661,4246,0.27,175.96,47.71,10273419,8900209,86.63,larceny
2017-09-01,NC,13912,3668,0.26,156.93,41.37,10273419,8865343,86.29,larceny
2017-10-01,NC,14445,3909,0.27,165.53,44.79,10273419,8726511,84.94,larceny
2017-11-01,NC,12521,3591,0.29,146.02,41.88,10273419,8575127,83.47,larceny
2017-12-01,NC,12036,3518,0.29,145.59,42.56,10273419,8266889,80.47,larceny
2018-01-01,NC,12275,3821,0.31,126.94,39.51,10383620,9670264,93.13,larceny
2018-02-01,NC,11246,3534,0.31,116.6,36.64,10383620,9644802,92.88,larceny
2018-03-01,NC,11941,3592,0.3,124.22,37.37,10383620,9612849,92.58,larceny
2018-04-01,NC,12723,3452,0.27,133.76,36.29,10383620,9511866,91.6,larceny
2018-05-01,NC,14022,3781,0.27,147.71,39.83,10383620,9492613,91.42,larceny
2018-06-01,NC,13202,3372,0.26,138.21,35.3,10383620,9552326,91.99,larceny
2018-07-01,NC,14407,3791,0.26,150.42,39.58,10383620,9578148,92.24,larceny
2018-08-01,NC,13794,3282,0.24,144.33,34.34,10383620,9557150,92.04,larceny
2018-09-01,NC,11970,2740,0.23,125.08,28.63,10383620,9569699,92.16,larceny
2018-10-01,NC,13192,2879,0.22,133.18,29.07,10383620,9905027,95.39,larceny
2018-11-01,NC,12226,2661,0.22,122.01,26.56,10383620,10020543,96.5,larceny
2018-12-01,NC,11871,2561,0.22,119.14,25.7,10383620,9964042,95.96,larceny
2019-01-01,NC,12685,2002,0.16,143.6,22.66,10488084,8833581,84.22,larceny
2019-02-01,NC,10985,1928,0.18,122.81,21.55,10488084,8944829,85.29,larceny
2019-03-01,NC,12147,2196,0.18,136.9,24.75,10488084,8872604,84.6,larceny
2019-04-01,NC,12687,2241,0.18,141.24,24.95,10488084,8982713,85.65,larceny
2019-05-01,NC,13903,2355,0.17,152.75,25.87,10488084,9101930,86.78,larceny
2019-06-01,NC,14190,2458,0.17,156.04,27.03,10488084,9093713,86.71,larceny
2019-07-01,NC,14844,2455,0.17,159.11,26.31,10488084,9329475,88.95,larceny
2019-08-01,NC,14878,2635,0.18,159.2,28.19,10488084,9345745,89.11,larceny
2019-09-01,NC,14122,2434,0.17,149.18,25.71,10488084,9466454,90.26,larceny
2019-10-01,NC,14918,2598,0.17,157.97,27.51,10488084,9443861,90.04,larceny
2019-11-01,NC,13605,2448,0.18,144.85,26.06,10488084,9392660,89.56,larceny
2019-12-01,NC,14468,2658,0.18,151.73,27.88,10488084,9535238,90.91,larceny
2020-01-01,NC,13895,2818,0.2,140.58,28.51,10600823,9883815,93.24,larceny
2020-02-01,NC,13041,2515,0.19,130.27,25.12,10600823,10010933,94.44,larceny
2020-03-01,NC,13113,2393,0.18,130.22,23.76,10600823,10069801,94.99,larceny
2020-04-01,NC,11812,2234,0.19,117.31,22.19,10600823,10068894,94.98,larceny
2020-05-01,NC,12258,2347,0.19,120.44,23.06,10600823,10177540,96.01,larceny
2020-06-01,NC,13104,2070,0.16,128.93,20.37,10600823,10163838,95.88,larceny
2020-07-01,NC,13650,2141,0.16,133.98,21.02,10600823,10187778,96.1,larceny
2020-08-01,NC,14399,2203,0.15,141.32,21.62,10600823,10188649,96.11,larceny
2020-09-01,NC,14012,2204,0.16,137.47,21.62,10600823,10192432,96.15,larceny
2020-10-01,NC,15076,2233,0.15,147.81,21.89,10600823,10199645,96.22,larceny
2020-11-01,NC,13662,2003,0.15,133.31,19.54,10600823,10248167,96.67,larceny
2020-12-01,NC,13941,2136,0.15,135.97,20.83,10600823,10253206,96.72,larceny
2021-01-01,NC,12493,1889,0.15,121.87,18.43,10551162,10251155,97.16,larceny
2021-02-01,NC,11209,1893,0.17,109.33,18.46,10551162,10252152,97.17,larceny
2021-03-01,NC,11737,1973,0.17,114.34,19.22,10551162,10264832,97.29,larceny
2021-04-01,NC,11404,1634,0.14,111.13,15.92,10551162,10262198,97.26,larceny
2021-05-01,NC,13150,1781,0.14,128.08,17.35,10551162,10266744,97.3,larceny
2021-06-01,NC,13721,1924,0.14,133.6,18.73,10551162,10269884,97.33,larceny
2021-07-01,NC,14081,2040,0.14,137.08,19.86,10551162,10272316,97.36,larceny
2021-08-01,NC,13535,1889,0.14,131.8,18.39,10551162,10269727,97.33,larceny
2021-09-01,NC,13572,1846,0.14,132.33,18.0,10551162,10256040,97.2,larceny
2021-10-01,NC,13707,1833,0.13,133.65,17.87,10551162,10255883,97.2,larceny
2021-11-01,NC,12835,1734,0.14,125.14,16.91,10551162,10256484,97.21,larceny
2021-12-01,NC,13578,1894,0.14,132.4,18.47,10551162,10255182,97.19,larceny
2022-01-01,NC,11983,1762,0.15,115.11,16.93,10698973,10409883,97.3,larceny
2022-02-01,NC,11602,1712,0.15,111.49,16.45,10698973,10406714,97.27,larceny
2022-03-01,NC,12789,1938,0.15,122.87,18.62,10698973,10408461,97.28,larceny
2022-04-01,NC,13043,1849,0.14,125.64,17.81,10698973,10381512,97.03,larceny
2022-05-01,NC,13495,1820,0.13,129.86,17.51,10698973,10392036,97.13,larceny
2022-06-01,NC,13992,1970,0.14,134.57,18.95,10698973,10397472,97.18,larceny
2022-07-01,NC,14085,1851,0.13,135.34,17.79,10698973,10407288,97.27,larceny
2022-08-01,NC,14388,1860,0.13,138.24,17.87,10698973,10408293,97.28,larceny
2022-09-01,NC,13165,1712,0.13,126.87,16.5,10698973,10377000,96.99,larceny
2022-10-01,NC,13216,1655,0.13,127.76,16.0,10698973,10344304,96.69,larceny
2022-11-01,NC,12206,1747,0.14,119.47,17.1,10698973,10216668,95.49,larceny
2022-12-01,NC,12696,1818,0.14,124.39,17.81,10698973,10206697,95.4,larceny
2023-01-01,NC,12349,1789,0.14,118.57,17.18,10835491,10414925,96.12,larceny
2023-02-01,NC,10772,1597,0.15,104.44,15.48,10835491,10313651,95.18,larceny
2023-03-01,NC,11750,1738,0.15,113.91,16.85,10835491,10315162,95.2,larceny
2023-04-01,NC,11820,1568,0.13,115.22,15.29,10835491,10258368,94.67,larceny
2023-05-01,NC,13279,1760,0.13,130.66,17.32,10835491,10163005,93.79,larceny
2023-06-01,NC,13152,1791,0.14,131.1,17.85,10835491,10031820,92.58,larceny
2023-07-01,NC,13012,1752,0.13,131.4,17.69,10835491,9902274,91.39,larceny
2023-08-01,NC,13306,1895,0.14,134.14,19.1,10835491,9919187,91.54,larceny
2023-09-01,NC,12734,1733,0.14,128.52,17.49,10835491,9908198,91.44,larceny
2023-10-01,NC,12961,1773,0.14,133.21,18.22,10835491,9729391,89.79,larceny
2023-11-01,NC,11892,1718,0.14,124.7,18.01,10835491,9536622,88.01,larceny
2023-12-01,NC,12011,1763,0.15,126.46,18.56,10835491,9498193,87.66,larceny
2000-01-01,ND,724,144,0.2,122.88,24.44,642200,589178,91.74,larceny
2000-02-01,ND,697,184,0.26,117.87,31.12,642200,591345,92.08,larceny
2000-03-01,ND,852,171,0.2,144.96,29.09,642200,587745,91.52,larceny
2000-04-01,ND,841,171,0.2,143.09,29.09,642200,587745,91.52,larceny
2000-05-01,ND,1031,190,0.18,174.35,32.13,642200,591345,92.08,larceny
2000-06-01,ND,969,180,0.19,163.45,30.36,642200,592836,92.31,larceny
2000-07-01,ND,1061,163,0.15,179.42,27.56,642200,591345,92.08,larceny
2000-08-01,ND,1001,169,0.17,168.94,28.52,642200,592517,92.26,larceny
2000-09-01,ND,977,184,0.19,165.31,31.13,642200,591026,92.03,larceny
2000-10-01,ND,1027,179,0.17,173.77,30.29,642200,591026,92.03,larceny
2000-11-01,ND,720,139,0.19,121.82,23.52,642200,591026,92.03,larceny
2000-12-01,ND,707,143,0.2,121.06,24.49,642200,583993,90.94,larceny
2001-01-01,ND,694,128,0.18,119.3,22.0,634448,581725,91.69,larceny
2001-02-01,ND,560,141,0.25,96.47,24.29,634448,580470,91.49,larceny
2001-03-01,ND,726,187,0.26,124.93,32.18,634448,581121,91.59,larceny
2001-04-01,ND,833,148,0.18,144.31,25.64,634448,577210,90.98,larceny
2001-05-01,ND,940,197,0.21,162.28,34.01,634448,579259,91.3,larceny
2001-06-01,ND,1072,194,0.18,184.82,33.45,634448,580017,91.42,larceny
2001-07-01,ND,1191,179,0.15,205.45,30.88,634448,579702,91.37,larceny
2001-08-01,ND,1190,198,0.17,205.55,34.2,634448,578944,91.25,larceny
2001-09-01,ND,955,156,0.16,164.96,26.95,634448,578944,91.25,larceny
2001-10-01,ND,977,181,0.19,168.19,31.16,634448,580899,91.56,larceny
2001-11-01,ND,861,180,0.21,148.6,31.07,634448,579423,91.33,larceny
2001-12-01,ND,816,171,0.21,140.95,29.54,634448,578944,91.25,larceny
2002-01-01,ND,787,135,0.17,135.8,23.29,634110,579533,91.39,larceny
2002-02-01,ND,744,152,0.2,128.07,26.16,634110,580950,91.62,larceny
2002-03-01,ND,727,190,0.26,124.22,32.46,634110,585261,92.3,larceny
2002-04-01,ND,837,182,0.22,143.2,31.14,634110,584504,92.18,larceny
2002-05-01,ND,913,185,0.2,156.95,31.8,634110,581707,91.74,larceny
2002-06-01,ND,1098,167,0.15,188.3,28.64,634110,583110,91.96,larceny
2002-07-01,ND,1287,203,0.16,222.8,35.14,634110,577648,91.1,larceny
2002-08-01,ND,1085,185,0.17,187.24,31.93,634110,579468,91.38,larceny
2002-09-01,ND,1005,205,0.2,174.51,35.6,634110,575914,90.82,larceny
2002-10-01,ND,897,145,0.16,155.75,25.18,634110,575914,90.82,larceny
2002-11-01,ND,653,124,0.19,113.53,21.56,634110,575157,90.7,larceny
2002-12-01,ND,722,163,0.23,125.53,28.34,634110,575157,90.7,larceny
2003-01-01,ND,661,104,0.16,116.28,18.29,633837,568462,89.69,larceny
2003-02-01,ND,559,95,0.17,101.47,17.24,633837,550927,86.92,larceny
2003-03-01,ND,618,140,0.23,109.43,24.79,633837,564723,89.1,larceny
2003-04-01,ND,773,135,0.17,135.63,23.69,633837,569919,89.92,larceny
2003-05-01,ND,952,150,0.16,168.02,26.47,633837,566606,89.39,larceny
2003-06-01,ND,876,161,0.18,153.7,28.25,633837,569944,89.92,larceny
2003-07-01,ND,999,160,0.16,175.3,28.08,633837,569892,89.91,larceny
2003-08-01,ND,995,126,0.13,174.29,22.07,633837,570890,90.07,larceny
2003-09-01,ND,900,135,0.15,157.76,23.66,633837,570478,90.0,larceny
2003-10-01,ND,912,168,0.18,159.39,29.36,633837,572187,90.27,larceny
2003-11-01,ND,664,155,0.23,117.75,27.49,633837,563921,88.97,larceny
2003-12-01,ND,660,145,0.22,119.36,26.22,633837,552968,87.24,larceny
2004-01-01,ND,528,108,0.2,93.61,19.15,634366,564053,88.92,larceny
2004-02-01,ND,597,130,0.22,103.85,22.61,634366,574889,90.62,larceny
2004-03-01,ND,679,141,0.21,121.25,25.18,634366,560020,88.28,larceny
2004-04-01,ND,787,159,0.2,139.08,28.1,634366,565867,89.2,larceny
2004-05-01,ND,767,154,0.2,136.34,27.37,634366,562570,88.68,larceny
2004-06-01,ND,869,179,0.21,154.1,31.74,634366,563906,88.89,larceny
2004-07-01,ND,847,143,0.17,148.57,25.08,634366,570116,89.87,larceny
2004-08-01,ND,872,136,0.16,155.23,24.21,634366,561732,88.55,larceny
2004-09-01,ND,814,157,0.19,146.06,28.17,634366,557299,87.85,larceny
2004-10-01,ND,821,129,0.16,145.68,22.89,634366,563578,88.84,larceny
2004-11-01,ND,676,164,0.24,116.93,28.37,634366,578133,91.14,larceny
2004-12-01,ND,654,128,0.2,113.6,22.23,634366,575694,90.75,larceny
2005-01-01,ND,566,93,0.16,95.28,15.66,636677,594028,93.3,larceny
2005-02-01,ND,576,102,0.18,97.06,17.19,636677,593441,93.21,larceny
2005-03-01,ND,679,145,0.21,114.12,24.37,636677,595012,93.46,larceny
2005-04-01,ND,756,136,0.18,127.72,22.98,636677,591933,92.97,larceny
2005-05-01,ND,761,113,0.15,128.38,19.06,636677,592759,93.1,larceny
2005-06-01,ND,887,155,0.17,149.66,26.15,636677,592666,93.09,larceny
2005-07-01,ND,1029,160,0.16,174.06,27.06,636677,591188,92.86,larceny
2005-08-01,ND,995,173,0.17,168.09,29.23,636677,591933,92.97,larceny
2005-09-01,ND,839,157,0.19,141.92,26.56,636677,591188,92.86,larceny
2005-10-01,ND,839,173,0.21,141.36,29.15,636677,593504,93.22,larceny
2005-11-01,ND,661,128,0.19,113.13,21.91,636677,584258,91.77,larceny
2005-12-01,ND,650,147,0.23,111.98,25.32,636677,580475,91.17,larceny
2006-01-01,ND,694,122,0.18,115.77,20.35,635867,599439,94.27,larceny
2006-02-01,ND,514,132,0.26,85.75,22.02,635867,599439,94.27,larceny
2006-03-01,ND,636,128,0.2,105.78,21.29,635867,601250,94.56,larceny
2006-04-01,ND,751,108,0.14,125.28,18.02,635867,599439,94.27,larceny
2006-05-01,ND,859,133,0.15,143.3,22.19,635867,599439,94.27,larceny
2006-06-01,ND,961,127,0.13,160.73,21.24,635867,597906,94.03,larceny
2006-07-01,ND,1002,150,0.15,166.65,24.95,635867,601250,94.56,larceny
2006-08-01,ND,951,161,0.17,158.57,26.85,635867,599717,94.31,larceny
2006-09-01,ND,778,159,0.2,130.12,26.59,635867,597906,94.03,larceny
2006-10-01,ND,814,150,0.18,136.14,25.09,635867,597906,94.03,larceny
2006-11-01,ND,615,161,0.26,102.55,26.85,635867,599717,94.31,larceny
2006-12-01,ND,644,152,0.24,107.71,25.42,635867,597906,94.03,larceny
2007-01-01,ND,622,108,0.17,101.9,17.69,639715,610411,95.42,larceny
2007-02-01,ND,503,119,0.24,83.21,19.69,639715,604476,94.49,larceny
2007-03-01,ND,687,148,0.22,114.88,24.75,639715,597999,93.48,larceny
2007-04-01,ND,737,157,0.21,120.54,25.68,639715,611400,95.57,larceny
2007-05-01,ND,852,178,0.21,140.29,29.31,639715,607299,94.93,larceny
2007-06-01,ND,875,156,0.18,145.46,25.93,639715,601532,94.03,larceny
2007-07-01,ND,922,175,0.19,151.82,28.82,639715,607299,94.93,larceny
2007-08-01,ND,999,186,0.19,164.5,30.63,639715,607299,94.93,larceny
2007-09-01,ND,850,148,0.17,139.8,24.34,639715,608009,95.04,larceny
2007-10-01,ND,833,195,0.23,137.93,32.29,639715,603931,94.41,larceny
2007-11-01,ND,680,179,0.26,112.46,29.6,639715,604641,94.52,larceny
2007-12-01,ND,596,189,0.32,98.04,31.09,639715,607916,95.03,larceny
2008-01-01,ND,580,195,0.34,94.87,31.9,641481,611355,95.3,larceny
2008-02-01,ND,491,160,0.33,80.31,26.17,641481,611355,95.3,larceny
2008-03-01,ND,675,206,0.31,110.47,33.72,641481,611001,95.25,larceny
2008-04-01,ND,769,194,0.25,125.79,31.73,641481,611355,95.3,larceny
2008-05-01,ND,855,200,0.23,139.85,32.71,641481,611358,95.3,larceny
2008-06-01,ND,945,196,0.21,153.83,31.91,641481,614311,95.76,larceny
2008-07-01,ND,1065,192,0.18,173.36,31.25,641481,614311,95.76,larceny
2008-08-01,ND,1033,197,0.19,168.38,32.11,641481,613491,95.64,larceny
2008-09-01,ND,890,202,0.23,145.15,32.94,641481,613152,95.58,larceny
2008-10-01,ND,939,232,0.25,153.87,38.02,641481,610260,95.13,larceny
2008-11-01,ND,710,224,0.32,115.34,36.39,641481,615557,95.96,larceny
2008-12-01,ND,559,184,0.33,93.92,30.91,641481,595187,92.78,larceny
2009-01-01,ND,510,181,0.35,82.98,29.45,646844,614618,95.02,larceny
2009-02-01,ND,453,174,0.38,73.7,28.31,646844,614618,95.02,larceny
2009-03-01,ND,505,155,0.31,82.02,25.17,646844,615735,95.19,larceny
2009-04-01,ND,733,203,0.28,119.5,33.09,646844,613406,94.83,larceny
2009-05-01,ND,885,216,0.24,144.04,35.16,646844,614396,94.98,larceny
2009-06-01,ND,888,212,0.24,144.03,34.38,646844,616559,95.32,larceny
2009-07-01,ND,1049,226,0.22,170.59,36.75,646844,614935,95.07,larceny
2009-08-01,ND,1024,227,0.22,165.93,36.78,646844,617137,95.41,larceny
2009-09-01,ND,955,234,0.25,154.34,37.82,646844,618761,95.66,larceny
2009-10-01,ND,832,225,0.27,134.75,36.44,646844,617440,95.45,larceny
2009-11-01,ND,705,212,0.3,112.98,33.98,646844,623979,96.47,larceny
2009-12-01,ND,646,221,0.34,103.26,35.33,646844,625603,96.72,larceny
2010-01-01,ND,593,175,0.3,90.46,26.69,672591,655568,97.47,larceny
2010-02-01,ND,539,207,0.38,81.9,31.45,672591,658145,97.85,larceny
2010-03-01,ND,686,197,0.29,104.87,30.11,672591,654171,97.26,larceny
2010-04-01,ND,721,187,0.26,109.95,28.52,672591,655756,97.5,larceny
2010-05-01,ND,847,205,0.24,129.01,31.22,672591,656542,97.61,larceny
2010-06-01,ND,915,211,0.23,140.96,32.51,672591,649122,96.51,larceny
2010-07-01,ND,958,229,0.24,147.11,35.17,672591,651207,96.82,larceny
2010-08-01,ND,843,199,0.24,129.08,30.47,672591,653065,97.1,larceny
2010-09-01,ND,811,214,0.26,125.25,33.05,672591,647490,96.27,larceny
2010-10-01,ND,835,240,0.29,128.48,36.93,672591,649905,96.63,larceny
2010-11-01,ND,675,192,0.28,103.86,29.54,672591,649905,96.63,larceny
2010-12-01,ND,533,185,0.35,82.44,28.62,672591,646509,96.12,larceny
2011-01-01,ND,598,206,0.34,90.38,31.13,683932,661644,96.74,larceny
2011-02-01,ND,521,183,0.35,78.9,27.71,683932,660312,96.55,larceny
2011-03-01,ND,558,172,0.31,84.23,25.96,683932,662490,96.86,larceny
2011-04-01,ND,687,193,0.28,103.46,29.07,683932,663994,97.08,larceny
2011-05-01,ND,805,187,0.23,122.01,28.34,683932,659771,96.47,larceny
2011-06-01,ND,879,185,0.21,133.02,28.0,683932,660782,96.62,larceny
2011-07-01,ND,979,164,0.17,148.01,24.79,683932,661450,96.71,larceny
2011-08-01,ND,1076,231,0.21,164.06,35.22,683932,655861,95.9,larceny
2011-09-01,ND,947,229,0.24,144.4,34.92,683932,655838,95.89,larceny
2011-10-01,ND,979,218,0.22,147.62,32.87,683932,663210,96.97,larceny
2011-11-01,ND,829,204,0.25,125.37,30.85,683932,661228,96.68,larceny
2011-12-01,ND,766,238,0.31,115.76,35.97,683932,661727,96.75,larceny
2012-01-01,ND,735,261,0.36,106.86,37.95,699628,687793,98.31,larceny
2012-02-01,ND,686,228,0.33,99.74,33.15,699628,687793,98.31,larceny
2012-03-01,ND,839,245,0.29,121.98,35.62,699628,687793,98.31,larceny
2012-04-01,ND,862,212,0.25,125.33,30.82,699628,687793,98.31,larceny
2012-05-01,ND,966,223,0.23,140.24,32.37,699628,688805,98.45,larceny
2012-06-01,ND,1056,248,0.23,153.31,36.0,699628,688805,98.45,larceny
2012-07-01,ND,1069,205,0.19,155.2,29.76,699628,688805,98.45,larceny
2012-08-01,ND,1147,232,0.2,166.79,33.74,699628,687684,98.29,larceny
2012-09-01,ND,946,225,0.24,137.56,32.72,699628,687684,98.29,larceny
2012-10-01,ND,827,202,0.24,120.26,29.37,699628,687684,98.29,larceny
2012-11-01,ND,678,162,0.24,98.43,23.52,699628,688834,98.46,larceny
2012-12-01,ND,684,158,0.23,99.3,22.94,699628,688834,98.46,larceny
2013-01-01,ND,694,195,0.28,96.59,27.14,723393,718475,99.32,larceny
2013-02-01,ND,603,208,0.34,83.97,28.96,723393,718149,99.28,larceny
2013-03-01,ND,727,246,0.34,101.12,34.22,723393,718959,99.39,larceny
2013-04-01,ND,785,198,0.25,109.19,27.54,723393,718959,99.39,larceny
2013-05-01,ND,1001,260,0.26,139.69,36.28,723393,716612,99.06,larceny
2013-06-01,ND,1039,243,0.23,144.44,33.78,723393,719313,99.44,larceny
2013-07-01,ND,1141,252,0.22,158.82,35.08,723393,718434,99.31,larceny
2013-08-01,ND,1236,252,0.2,171.76,35.02,723393,719598,99.48,larceny
2013-09-01,ND,1039,239,0.23,144.39,33.21,723393,719598,99.48,larceny
2013-10-01,ND,1025,233,0.23,142.67,32.43,723393,718434,99.31,larceny
2013-11-01,ND,904,272,0.3,125.48,37.76,723393,720419,99.59,larceny
2013-12-01,ND,681,195,0.29,94.68,27.11,723393,719255,99.43,larceny
2014-01-01,ND,777,245,0.32,105.66,33.31,739482,735406,99.45,larceny
2014-02-01,ND,689,214,0.31,94.1,29.23,739482,732214,99.02,larceny
2014-03-01,ND,741,233,0.31,101.32,31.86,739482,731376,98.9,larceny
2014-04-01,ND,874,234,0.27,118.85,31.82,739482,735406,99.45,larceny
2014-05-01,ND,1071,261,0.24,145.63,35.49,739482,735406,99.45,larceny
